,V00,V1_1,V1_2,V1_3,V1_4,V1_5,V2_1,V2_2,V2_3,groep_split,V3_Codes,V3,V4_1,V4_2,V5_1,V5_2,V5_3,V5_4,V5_5,V5_6,V5_7,V5_8,V5_9,V6a,V6b,V7_1,V7_2,V7_3,V7_4,V7_5,id,Opmerkingen,Opmerkingen_Codes,Cijfer,GESLACHT2,OPLEID_HER,IOPOL2023,stedc,nielsen_4,LFT5,lft_weging_Niels,weging_totaal_pol
588,Ja,Neutraal,Een beetje mee eens,Neutraal,Mee oneens,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,B,0,Vergroenen van de tuinen vooral in de steden,7 Persoonlijk,6,5,5,5,5,4,5,5,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Helemaal mee eens,Mee eens,Mee oneens,Neutraal,Mee eens,27C63437-AEF9-4541-8065-29CFA658FB88,"Actie ""tegeltje wippen"" moet meer aandacht krijgen in de steden!",,9,Man,midden,NSC,Matig stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.778706118
589,Ja,Een beetje mee eens,Neutraal,Mee oneens,Helemaal mee oneens,Een beetje mee eens,Neutraal,Helemaal mee oneens,Mee oneens,A,-1,Jezus wat een toestand. Ga lekker in Egypte eens kijk3n naar plastic afval ofzo.,2,3,4,6,5,4,5,5,7 Maakt zich heel veel zorgen om de maatschappij,5,6,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee eens,Mee eens,Mee eens,Mee oneens,Helemaal mee oneens,55C622F9-EEF5-4D02-970C-180BB5E9D8D1,In Nederlandmoeten zenu echt stoppen met dat klimaatgedoe. Dit kleine kikkerland gaat t in zijn eentje niet oonemen tegen de rest vd wereld. Ga andere landen helpen!!!,,2,Vrouw,midden,PVV,Matig stedelijk,"Zuid (ZL, NB, LB)",40-54,40 t/m 64,1.1546717675494733
590,Ja,Neutraal,Een beetje mee eens,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,B,0,Door meer groen in de tuinen van stadshuizen kan een verlaging geven van de omgevingstemperatuur.,5,5,4,4,4,4,4,4,4,4,4,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Mee eens,Een beetje mee eens,Mee oneens,Mee oneens,06563D70-B8E4-4A92-B0E9-97B3343CA407,,,7,Vrouw,hoog,BBB,Weinig stedelijk,"Zuid (ZL, NB, LB)",55-64,40 t/m 64,1.7524941190316028
591,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee oneens,D,0,"Meer groen in tuinen, tegels eruit.",2,2,6,6,6,6,6,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Mee eens,Mee oneens,Een beetje mee oneens,Neutraal,EEA5864A-AF2E-4BF2-AA14-4F5E99D5BC11,Goed verhaal.,,9,Vrouw,midden,D66,Weinig stedelijk,"Zuid (ZL, NB, LB)",65,65+,1.333877751236978
592,Ja,Mee oneens,Neutraal,Een beetje mee oneens,Mee oneens,Mee eens,Neutraal,Mee oneens,Een beetje mee eens,A,1,Het is prima dat er meer groen moet komen maar de gemeentes doen veel te weinig om groen stukken aan te leggen en laten de burgers er voor opdraaien,1 Zakelijk,2,4,6,6,6,7 Is heel erg competent,6,5,6,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Neutraal,Mee eens,Mee oneens,BD84D4A6-4940-45E9-A6F4-B1F95ADDB63F,,,8,Man,midden,PVV,Matig stedelijk,"Zuid (ZL, NB, LB)",55-64,40 t/m 64,1.12179595
593,Ja,Neutraal,Helemaal mee oneens,Een beetje mee eens,Mee oneens,Mee eens,Helemaal mee eens,Neutraal,Mee oneens,B,0,Het vergroenen van tuinen en steden.,7 Persoonlijk,5,6,6,6,5,6,6,6,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Mee eens,Mee oneens,Mee oneens,Mee oneens,D23EA35A-E53B-4006-BB0A-F7B6555D11FA,,,10,Vrouw,hoog,D66,Matig stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.6256704647146483
594,Ja,Mee oneens,Neutraal,Een beetje mee eens,Helemaal mee oneens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Helemaal mee eens,B,,,3,3,5,5,3,3,4,3,6,4,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee oneens,Neutraal,Mee eens,Een beetje mee oneens,Een beetje mee oneens,8A0B199C-641F-4346-AC45-1F532D4AB389,,,5,Vrouw,midden,PVV,Matig stedelijk,"Zuid (ZL, NB, LB)",65,65+,1.6418731183780435
595,Ja,Helemaal mee eens,Helemaal mee oneens,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Mee eens,Mee oneens,C,0,Het vergroenen van mijn tuin kan bijdragen aan een verlaging van de temperatuur,3,3,3,5,7 Is heel erg deskundig,6,7 Is heel erg competent,7 Is heel erg eerlijk,6,7 Geeft heel veel om de maatschappij,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Mee eens,Helemaal mee oneens,Mee eens,Mee eens,BE96B157-3BB5-47D9-91FE-57B08BA31EFA,,,10,Vrouw,hoog,VVD,Sterk stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.6244902266209733
596,Ja,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Mee oneens,C,0,Hoe meer groen is minder warm en minder wateroverlast,6,7 Informeel,6,7 Is helemaal niet oprecht,6,6,6,6,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Helemaal mee eens,Helemaal mee oneens,Mee eens,Helemaal mee eens,3B8DD588-18C4-4915-A705-7D10FA86FA87,,,9,Man,midden,PVV,Weinig stedelijk,"Zuid (ZL, NB, LB)",55-64,40 t/m 64,1.12179595
597,Ja,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,C,0,Wat groen kan doen voor het klimaat,3,5,5,5,5,5,5,5,3,5,3,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Een beetje mee eens,Mee oneens,Neutraal,Neutraal,ED18F554-F185-4D77-81B3-751AFAC397C9,,,8,Man,hoog,GroenLinks-PvdA,Weinig stedelijk,"Zuid (ZL, NB, LB)",40-54,40 t/m 64,0.6308107909413802
598,Ja,Neutraal,Mee eens,Neutraal,Een beetje mee eens,Een beetje mee eens,Neutraal,Een beetje mee oneens,Neutraal,C,0,Meer groen in de Nederlandse tuinen,2,3,4,5,5,5,5,6,5,6,6,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee eens,Een beetje mee eens,Mee oneens,Neutraal,Mee oneens,EE6518D8-631A-405B-90CE-A6F514843217,,,7,Vrouw,midden,PVV,Sterk stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.5979473733455143
599,Ja,Neutraal,Mee eens,Neutraal,Mee oneens,Mee eens,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,C,0,Groene tuinen i.p.v. tegels kan de temperatuur verlagen en helpen tegen wateroverlast,4,4,4,5,5,5,5,5,5,5,6,Ja,In mijn tuin is de grond vooral betegeld,Mee eens,Een beetje mee eens,Mee oneens,Een beetje mee eens,Een beetje mee eens,078C0FC2-887A-4CF6-9C4F-5238D6910A82,,,7,Vrouw,hoog,"Nee, ik heb niet gestemd",Weinig stedelijk,"Zuid (ZL, NB, LB)",40-54,40 t/m 64,1.4294502235857314
600,Ja,Helemaal mee oneens,Mee eens,Een beetje mee eens,Helemaal mee oneens,Helemaal mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee oneens,A,0,Meer groen in tuinen bij huizen geeft verbetering aan het klimaat.,4,1 Formeel,5,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,6,6,6,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Nee,,Helemaal mee eens,Helemaal mee eens,Een beetje mee oneens,Helemaal mee oneens,,D4CA4B32-2578-4D68-9589-317822FA3012,Wat te doen als je een balkon hebt en geen tuin. Kun je door plantenbakken op balkon ook deelnemen aan klimaatverandering?,,8,Vrouw,midden,PVV,Weinig stedelijk,"Zuid (ZL, NB, LB)",40-54,40 t/m 64,1.1546717675494733
601,Ja,Neutraal,Mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Neutraal,Helemaal mee oneens,C,0,"De positieve invloed op de verlaging van de temperatuur door een groene tuin in 2 aspecten, Groen- temperatuur, wateropslag-water overlast",5,4,4,6,5,6,5,6,5,5,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Mee eens,Een beetje mee oneens,Neutraal,Neutraal,7ACFC73D-9BE3-4AF0-A908-93AF0BBEB2EF,,,8,Vrouw,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.4208805562404936
602,Ja,Mee oneens,Een beetje mee eens,Een beetje mee oneens,Neutraal,Mee eens,Mee eens,Een beetje mee eens,Mee oneens,D,0,Vergroening voor klimaat en behoud van een leefbare  omgeving. Alle stenen moeten vergroend worden.,4,4,5,6,4,5,4,5,5,4,6,Nee,,Mee eens,Mee eens,Neutraal,Een beetje mee eens,,F5CE28CC-7755-49C8-AA31-94BEF0AC3A54,,,,Vrouw,laag,SP,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.9461710307804778
603,Ja,Neutraal,Mee oneens,Neutraal,Neutraal,Mee eens,Mee oneens,Neutraal,Helemaal mee eens,D,0,Dat vergroening van stadstuinen de wateroverlast en temperatuur van de stad kan verminderen.,5,5,5,5,4,3,3,5,5,5,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Een beetje mee eens,Mee eens,Neutraal,Mee oneens,B7919249-F8AE-47D9-9FC4-DA86B8F4D10A,"De tekst suggereert dat temperatuur in de stad en wateroverlast in de stad een afspiegeling is van klimaatverandering. Het is alom bekent dat groen in de stad de temperatuur verlaagt, omdat tegels het oppervlak opwarmen en het water ook niet doorlaat. Dit zegt allemaal niks over het algemene klimaat in de wereld.",,5,Vrouw,hoog,Forum voor Democratie,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",55-64,40 t/m 64,1.996973402790651
604,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,B,0,Vergroening van tuinen en het effect daarop op temperatuur en nog paar andere milieuaspecten,5,6,5,6,6,6,6,5,7 Maakt zich heel veel zorgen om de maatschappij,6,7 Is heel erg intelligent,Nee,,Mee eens,Mee eens,Een beetje mee oneens,Mee eens,,4D03EE5B-B101-459C-8779-B147628D452D,Leuk en relevant onderwerp!,,9,Vrouw,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.9947201411431713
605,Ja,Een beetje mee oneens,Neutraal,Een beetje mee oneens,Helemaal mee oneens,Neutraal,Helemaal mee eens,Helemaal mee oneens,Mee oneens,A,0,Over klimaatverandering en wat de effecten van het verwijderen van tegels uit de tuin halen zijn,5,4,4,5,5,4,5,4,5,4,7 Is heel erg intelligent,Nee,,Neutraal,Neutraal,Een beetje mee oneens,Mee eens,,468214A8-4F25-4328-999C-8ACAF7E61DB8,,,8,Vrouw,hoog,"Nee, ik heb niet gestemd",Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.523179691827215
606,Ja,Neutraal,Een beetje mee oneens,Een beetje mee eens,Een beetje mee eens,Helemaal mee eens,Neutraal,Helemaal mee eens,Neutraal,C,0,"begroening van tuinen binnen en buiten de stad.
het effect van meer groen in combinatie met temperatuur",2,3,4,4,4,4,4,6,5,4,5,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Neutraal,Mee oneens,Mee eens,Mee eens,9D50B151-7433-42EA-A0EC-D41BA43DE6C0,,,8,Vrouw,laag,SP,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.9461710307804778
607,Ja,Helemaal mee oneens,Een beetje mee eens,Mee eens,Helemaal mee oneens,Mee oneens,Neutraal,Helemaal mee oneens,Helemaal mee oneens,C,,,3,5,3,4,4,5,3,6,5,3,2,Ja,In mijn tuin is de grond vooral beplant (groen),Mee oneens,Mee oneens,Een beetje mee oneens,Mee oneens,Een beetje mee eens,0AEB6B89-E172-426A-815A-BD69095F6B44,,,3,Man,hoog,NSC,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.4818754603045148
608,Ja,Mee oneens,Neutraal,Een beetje mee oneens,Een beetje mee oneens,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee oneens,D,0,"Over het gunstige effect op het klimaat door vergroening en het aanleggen van een wadi, van en in stadstuinen.",5,5,6,6,6,6,6,5,6,6,7 Is heel erg intelligent,Nee,,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,Een beetje mee eens,,BDFCA16B-0E38-4C9F-9A61-472424227301,"Ik ben niet wetenschappelijk onderlegd, dus kan niet beoordelen of de schrijver van het stuk deskundig is of niet. Mijn antwoorden zijn dan ook totaal gebaseerd op hoe de tekst op mij overkomt.",,7,Vrouw,midden,"Nee, ik heb niet gestemd",Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,1.249783117897111
609,Ja,Helemaal mee oneens,Een beetje mee oneens,Mee oneens,Helemaal mee oneens,Neutraal,Mee oneens,Mee oneens,Mee eens,C,0,"Warmte in de steden hoger dan het platte land,door te weinig groen",4,4,5,5,6,6,6,6,7 Maakt zich heel veel zorgen om de maatschappij,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Neutraal,Neutraal,Neutraal,Neutraal,Mee oneens,4AAFADD6-5C4D-4011-BF76-38F4A983CB6A,,,,Vrouw,laag,PVV,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,1.1051587939388132
610,Ja,Neutraal,Mee eens,Neutraal,Neutraal,Mee eens,Mee eens,Neutraal,Mee oneens,C,,,7 Persoonlijk,4,5,5,5,5,5,5,5,5,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Neutraal,Neutraal,Mee oneens,Helemaal mee eens,Een beetje mee oneens,EB4BBBC6-39C2-41CC-84E9-45283122E629,,,7,Man,laag,"Nee, ik heb niet gestemd",Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.8721289410106968
611,Ja,Mee eens,Mee eens,Mee eens,Neutraal,Een beetje mee oneens,Mee eens,Mee oneens,Mee oneens,D,0,Het artikel ging over de invloed van vergroening van tuinen in steden. Dat bevordert regenwateropname en verlaagt de temperatuur op warme dagen.,4,4,3,6,5,4,6,6,4,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee oneens,Een beetje mee eens,Een beetje mee oneens,Mee oneens,Mee oneens,9F378DE2-F947-4E6E-B8AD-CAA7D3EBC6B8,,,8,Man,hoog,GroenLinks-PvdA,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.2119689467875154
612,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Neutraal,Neutraal,A,0,Het artikel geeft de voordelen van begroeiing aan mbt het klimaat/warmte. Het lijkt te willen stimuleren dat we meer groen moeten hebben in de steden om de warmte te drukken.,4,3,5,4,5,5,6,5,6,5,6,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee oneens,Een beetje mee eens,Neutraal,Neutraal,Een beetje mee eens,FDA24EB0-DE73-4014-9BAA-13F1F4DB2942,,,5,Man,hoog,DENK,Zeer sterk stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,2.3662550130166315
613,Ja,Neutraal,Neutraal,Neutraal,Neutraal,Mee eens,Mee eens,Mee eens,Een beetje mee oneens,D,0,Tegels eruit planten erin,4,4,5,6,5,5,5,5,7 Maakt zich heel veel zorgen om de maatschappij,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,6FEB3651-EC9B-41BB-A48C-2766A43B23CE,,,8,Man,laag,NSC,Matig stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.9947348714242403
614,Ja,Mee oneens,Een beetje mee eens,Een beetje mee eens,Helemaal mee oneens,Mee eens,Helemaal mee eens,Een beetje mee eens,Mee oneens,D,0,"dat het belangrijk is dat de tuinen in de steden meer groen moeten hebben. Dat is beter voor het klimaat, m.n. de warmte wordt minder in de grote steden en ook is het een oplossing tegen de wateroverlast. water kan in tuinen met groen veel beter in de grond zakken dan in een tuin met tegels",5,6,6,7 Is helemaal niet oprecht,5,6,5,6,7 Maakt zich heel veel zorgen om de maatschappij,5,6,Nee,,Mee eens,Mee eens,Mee oneens,Een beetje mee eens,,E051F154-F20E-4B05-9376-ACBDBE56A7AA,succes!!,,8,Vrouw,midden,BBB,Matig stedelijk,"Zuid (ZL, NB, LB)",65,65+,1.5322237375188377
615,Ja,Een beetje mee eens,Neutraal,Neutraal,Een beetje mee eens,Een beetje mee eens,Een beetje mee oneens,Neutraal,Helemaal mee eens,B,-1,"Prima oplossing, maar in steden is juist een woning tekort. Dus minder ruimte voor groen.
Daarnaast hebben veel mensen, waaronder ik, een te kleine tuin voor gras.",5,5,5,6,5,5,5,5,5,5,6,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee eens,Een beetje mee eens,Een beetje mee oneens,Een beetje mee oneens,Een beetje mee oneens,AE1929E7-785D-4D9B-8F99-91765BDCC254,,,8,Man,hoog,VVD,Matig stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.385641953067303
616,Ja,Neutraal,Helemaal mee eens,Neutraal,Neutraal,Mee eens,Mee eens,Neutraal,Mee oneens,A,0,Het vergroenen van tuinen ivm de klimaatcrisis,5,5,4,6,6,6,6,6,7 Maakt zich heel veel zorgen om de maatschappij,4,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Mee oneens,Mee eens,Mee oneens,Neutraal,Neutraal,0E659C29-31BE-4790-8593-BD78C4677177,"Ik vind de vragen behoorlijk flauw om
Het karakter van de schrijver te duiden. Ik wilde bijna stoppen met beantwoorden.",,1,Vrouw,laag,D66,Matig stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.8978444864699043
617,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,C,-1,heb geen tuin,6,6,6,6,6,6,6,6,6,6,6,Nee,,Mee eens,Mee eens,Neutraal,Mee eens,,DB15F978-3D2C-45D9-8105-1FA2A2670614,,,8,Man,laag,VVD,Matig stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.930136443
618,Ja,Een beetje mee eens,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Mee eens,Mee oneens,C,1,In grote lijnen was ik hiermee al bekend. Uiteraard kiezen mensen voor een bepaalde inrichting van hun tuin. Ik verwacht niet dat klimaat verandering hier de eerste prioriteit heeft. Deze kennis vaker belichten kan wellicht hier en daar helpen.,5,5,4,6,6,6,6,5,5,4,5,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Een beetje mee eens,Mee eens,Neutraal,Een beetje mee eens,Neutraal,23A56ADC-541F-4CA6-8A67-D3FEC81AEA13,,,9,Man,hoog,"Nee, ik heb niet gestemd",Matig stedelijk,"Zuid (ZL, NB, LB)",55-64,40 t/m 64,0.676227275
619,Ja,Een beetje mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Mee eens,D,0,Meer groen in de tuinen verlaagt de temp ion steden met een halve graad wat erg veel is. Ook wordt er meer water opgevangen ipv afgevoerd naar het riool.,5,6,6,7 Is helemaal niet oprecht,7 Is heel erg deskundig,4,6,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Een beetje mee eens,Neutraal,Neutraal,Mee eens,7A4017ED-6EA2-4D52-B48D-8EE4668A61CF,,,7,Man,midden,BBB,Weinig stedelijk,"Zuid (ZL, NB, LB)",55-64,40 t/m 64,1.0468789360743869
620,Ja,Neutraal,Mee eens,Mee oneens,Mee oneens,Mee oneens,Mee eens,Mee eens,Mee oneens,C,1,Klinkt begrijpelijk,4,4,4,5,4,4,4,4,4,6,6,Ja,In mijn tuin is de grond vooral betegeld,Mee eens,Neutraal,Mee oneens,Helemaal mee oneens,Mee eens,B2414503-2304-4F5C-A019-62FFED84C832,,,9,Man,hoog,VVD,Weinig stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.385641953067303
621,Ja,Neutraal,Mee eens,Mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee oneens,A,0,Vvergroenen van tuinen helpt opwarming van de aarde tegen gaan,5,5,4,4,5,5,5,5,5,4,5,Ja,In mijn tuin is de grond vooral betegeld,Een beetje mee eens,Een beetje mee eens,Mee oneens,Een beetje mee oneens,Een beetje mee oneens,6AE31575-4AA7-4A70-80CA-26DD351F0484,,,7,Vrouw,hoog,GroenLinks-PvdA,Weinig stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.4208805562404936
622,Ja,Mee eens,Mee eens,Helemaal mee eens,Mee eens,Helemaal mee eens,Helemaal mee eens,Mee eens,Helemaal mee oneens,B,0,Iedereen kan met kleine eenvoudige groene maatregelen rond hun woning bijdragen aan minder hitte en betere grondwaterstand.,4,4,5,6,5,5,5,5,5,5,5,Ja,In mijn tuin is de grond vooral beplant (groen),Mee eens,Een beetje mee eens,Mee oneens,Mee eens,Neutraal,71C0BF22-291E-469E-A842-49FDBB41826D,"De schrijver had het artikel sterker kunnen maken door iets te zeggen over kosten en nadelen van de maatregel. Niet elke tuin en of woning is immers geschikt.  
In onze gemeente krijgen woningbezitters die van het riool afgekoppeld zijn 50 euro korting op de ozb. 10 jaar lang.  Dit vergoedt in de meeste gevallen de onkosten. Simpel en doeltreffend",,9,Man,hoog,CDA,Weinig stedelijk,"Zuid (ZL, NB, LB)",65,65+,1.3815225692721242
623,Ja,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Mee eens,Een beetje mee eens,Een beetje mee oneens,B,0,Groene tuin beter voor het klimaat,7 Persoonlijk,6,6,7 Is helemaal niet oprecht,6,6,6,6,1 Maakt zich totaal geen zorgen om de maatschappij,6,7 Is heel erg intelligent,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee oneens,Een beetje mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,B742B3BF-E602-4442-9CA2-8E1D4AAA85F0,,,10,Man,hoog,NSC,Weinig stedelijk,"Zuid (ZL, NB, LB)",25-39,18 t/m 39,1.4818754603045148
624,Ja,Een beetje mee eens,Een beetje mee eens,Neutraal,Neutraal,Mee eens,Helemaal mee eens,Mee eens,Mee oneens,A,0,De  vergroenen  van steden  en daardoor  temperatuur verlaging .En zo minder water dat in het riool verdwijnt maar in de tuingrond  komt,5,4,4,7 Is helemaal niet oprecht,6,1 Is helemaal niet betrouwbaar,6,6,6,6,2,Nee,,Mee eens,Mee eens,Helemaal mee oneens,Neutraal,,1E86D9F0-FCDC-4A60-AB17-1C70039CDB31,,,7,Vrouw,laag,NSC,Sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.9595031163700284
625,Ja,Mee eens,Mee oneens,Een beetje mee eens,Een beetje mee eens,Neutraal,Mee oneens,Neutraal,Helemaal mee eens,A,1,"Idealistisch, theoretisch klopt het, praktisch gedeeltelijk uitvoerbaar",3,4,4,4,3,3,5,3,4,4,5,Nee,,Mee oneens,Een beetje mee eens,Mee eens,Neutraal,,402DBB01-DAD0-43AB-B5E4-B650A496CDDB,,,5,Man,midden,Forum voor Democratie,Sterk stedelijk,"Zuid (ZL, NB, LB)",65,65+,0.9537843370052705
626,Ja,Een beetje mee eens,Mee eens,Een beetje mee eens,Een beetje mee eens,Mee eens,Een beetje mee eens,Neutraal,Mee oneens,D,1,Mee eens. Meer tegels vervangen door groen,3,3,3,7 Is helemaal niet oprecht,6,6,6,6,6,6,6,Ja,In mijn tuin is de grond vooral beplant (groen),Een beetje mee eens,Neutraal,Mee oneens,Mee oneens,Mee eens,9F1F48DE-1C73-4FA6-97E7-11F8F2F75C60,,,8,Vrouw,midden,VVD,Sterk stedelijk,"Zuid (ZL, NB, LB)",55-64,40 t/m 64,0.9373883910823104
627,Ja,Mee oneens,Een beetje mee oneens,Mee oneens,Mee oneens,Een beetje mee oneens,Neutraal,Neutraal,Helemaal mee eens,B,,,4,3,4,3,4,4,3,4,3,3,1 Is helemaal niet intelligent,Ja,In mijn tuin is de grond vooral betegeld,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,095057BD-7F0D-47D1-9D0C-C6B3A6C9B2D9,,,6,Vrouw,laag,"Nee, ik heb niet gestemd",Sterk stedelijk,"Zuid (ZL, NB, LB)",40-54,40 t/m 64,0.919339136
628,Ja,Mee eens,Helemaal mee eens,Helemaal mee eens,Neutraal,Helemaal mee eens,Mee eens,Neutraal,Een beetje mee eens,A,0,Dat het vergroenen van de steden beter is met name voor water afvoer en afkoeling.,7 Persoonlijk,7 Informeel,5,7 Is helemaal niet oprecht,7 Is heel erg deskundig,7 Is heel erg betrouwbaar,7 Is heel erg competent,7 Is heel erg eerlijk,7 Maakt zich heel veel zorgen om de maatschappij,7 Geeft heel veel om de maatschappij,7 Is heel erg intelligent,Ja,In mijn tuin is de grond ongeveer evenveel beplant (groen) als betegeld,Helemaal mee eens,Helemaal mee eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,2BC3E325-15E8-468B-BB54-41981DFBE654,,,10,Man,laag,PVV,Sterk stedelijk,"Zuid (ZL, NB, LB)",40-54,40 t/m 64,1.0191503421268684
